episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
2,567.0,4.0967927338213315,3.882108807115856,118.06561847929734,-12.000941712976783,0.749994533183326,[-12.000941712976783, 0.749994533183326],0.1,False,False,51.984740441992074,61,17.709159380834848,206.536,in_progress,0.0
2,568.0,4.08018436633251,3.9336066226862467,115.86170532750351,-11.997841244374285,0.7499799418728799,[-11.997841244374285, 0.7499799418728799],0.1,False,False,52.269437993601066,62,17.709159380834848,206.604,in_progress,0.0
2,569.0,4.065982857979604,3.984922123931131,113.71452015670003,-11.997112356562866,0.7500361641068594,[-11.997112356562866, 0.7500361641068594],0.1,False,False,52.54412486189296,62,17.709159380834848,206.671,in_progress,0.0
2,570.0,4.054386033862568,4.0363997105147895,111.3677655825537,-11.997718004597118,0.750046583605581,[-11.997718004597118, 0.750046583605581],0.001,False,False,52.81082174830962,62,17.709159380834848,206.737,in_progress,0.0
2,571.0,4.046031949863801,4.08841457646437,108.81512749121244,-11.996445884200512,0.7500203495183086,[-11.996445884200512, 0.7500203495183086],0.001,False,False,53.06830205389451,63,17.709159380834848,206.805,in_progress,0.0
2,572.0,4.038268300748791,4.142093144779268,106.51057894247145,-11.998795071820496,0.7500308287271764,[-11.998795071820496, 0.7500308287271764],0.001,False,False,53.33095830151516,63,17.709159380834848,206.866,in_progress,0.0
2,573.0,4.0333952042565615,4.192317078314648,104.31276004333016,-11.997936219981057,0.7500238029733737,[-11.997936219981057, 0.7500238029733737],0.001,False,False,53.56632297835989,63,17.709159380834848,206.937,in_progress,0.0
2,574.0,4.029375706946794,4.243601517708955,102.29097389395281,-11.998240247456124,0.7500178549507837,[-11.998240247456124, 0.7500178549507837],0.001,False,False,53.80502761203254,64,17.709159380834848,207.005,in_progress,0.0
2,575.0,4.0286094566267066,4.297817439114473,99.80495621069974,-11.998741569346748,0.7500167084399436,[-11.998741569346748, 0.7500167084399436],0.001,False,False,54.044940822449696,64,17.709159380834848,207.074,in_progress,0.0
2,576.0,4.029354782359588,4.352632008789977,97.52972499131204,-11.998248156829504,0.7500164646062331,[-11.998248156829504, 0.7500164646062331],0.001,False,False,54.292886910327745,64,17.709159380834848,207.137,off_track,1.9960000000000093
2,577.0,3.6721116981432367,4.187740760887819,129.2054594556068,-11.998086342879105,0.7500203641611733,[-11.998086342879105, 0.7500203641611733],0.0,False,True,54.83986665851549,65,17.709159380834848,207.201,pause,1.9320000000000164
2,578.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994671965192538,0.7499983208363119,[-11.994671965192538, 0.7499983208363119],0.0,False,True,54.83909050511369,65,17.709159380834848,207.275,pause,1.858000000000004
2,579.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.99516123207286,0.750002837536158,[-11.99516123207286, 0.750002837536158],0.0,False,True,54.83909050511369,65,17.709159380834848,207.342,pause,1.7909999999999968
2,580.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995229470194317,0.7500029825746424,[-11.995229470194317, 0.7500029825746424],0.0,False,True,54.83909050511369,65,17.709159380834848,207.403,pause,1.7300000000000182
2,581.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995140056766104,0.7500019375020202,[-11.995140056766104, 0.7500019375020202],0.0,False,True,54.83909050511369,65,17.709159380834848,207.471,pause,1.6620000000000061
2,582.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.9949763204786,0.7500017865004338,[-11.9949763204786, 0.7500017865004338],0.0,False,True,54.83909050511369,65,17.709159380834848,207.536,pause,1.5970000000000084
2,583.0,3.6724198229860634,4.187137607744909,129.2824664124367,-11.995043044618797,0.7500002534848136,[-11.995043044618797, 0.7500002534848136],0.0,False,True,54.83612521899387,65,17.709159380834848,207.602,pause,1.531000000000006
2,584.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995165063650347,0.7500019342674022,[-11.995165063650347, 0.7500019342674022],0.0,False,True,54.83909050511369,65,17.709159380834848,207.668,pause,1.4650000000000034
2,585.0,3.67254777409308,4.187068128241529,129.27805810520195,-11.994985513854772,0.7500006167506399,[-11.994985513854772, 0.7500006167506399],0.0,False,True,54.83536546720701,65,17.709159380834848,207.731,pause,1.4020000000000152
2,586.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995070996694267,0.7500011286379049,[-11.995070996694267, 0.7500011286379049],0.0,False,True,54.83909050511369,65,17.709159380834848,207.799,pause,1.3340000000000032
2,587.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.99535016855225,0.7500032858097256,[-11.99535016855225, 0.7500032858097256],0.0,False,True,54.83909050511369,65,17.709159380834848,207.871,pause,1.2620000000000005
2,588.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995011507708114,0.7500016300418793,[-11.995011507708114, 0.7500016300418793],0.0,False,True,54.83909050511369,65,17.709159380834848,207.94,pause,1.193000000000012
2,589.0,3.6721527002455354,4.187479393277876,129.26995638731162,-11.995014070475008,0.7500007357416507,[-11.995014070475008, 0.7500007357416507],0.0,False,True,54.8385743428651,65,17.709159380834848,208.002,pause,1.1310000000000002
2,590.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995012656552717,0.7500008947399692,[-11.995012656552717, 0.7500008947399692],0.0,False,True,54.83909050511369,65,17.709159380834848,208.067,pause,1.0660000000000025
2,591.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995162529696245,0.7500014677470972,[-11.995162529696245, 0.7500014677470972],0.0,False,True,54.83909050511369,65,17.709159380834848,208.136,pause,0.9970000000000141
2,592.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995274069777224,0.7500035535940697,[-11.995274069777224, 0.7500035535940697],0.0,False,True,54.83909050511369,65,17.709159380834848,208.201,pause,0.9320000000000164
2,593.0,3.6719083702227886,4.187521617492132,129.2885492630968,-11.995214773574844,0.7500031703175409,[-11.995214773574844, 0.7500031703175409],0.0,False,True,54.83962835936362,65,17.709159380834848,208.276,pause,0.8569999999999993
2,594.0,3.672174779803208,4.1874733731089755,129.25587964594013,-11.99505097232759,0.7500019053832148,[-11.99505097232759, 0.7500019053832148],0.0,False,True,54.838469423627586,65,17.709159380834848,208.333,pause,0.8000000000000114
2,595.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994980750838295,0.7500007031653695,[-11.994980750838295, 0.7500007031653695],0.0,False,True,54.83909050511369,65,17.709159380834848,208.409,pause,0.724000000000018
2,596.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994975386420265,0.7500007217781786,[-11.994975386420265, 0.7500007217781786],0.0,False,True,54.83909050511369,65,17.709159380834848,208.462,pause,0.6710000000000207
2,597.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994956398790237,0.7500002988072083,[-11.994956398790237, 0.7500002988072083],0.0,False,True,54.83909050511369,65,17.709159380834848,208.532,pause,0.6009999999999991
2,598.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995003660675138,0.7500008466431609,[-11.995003660675138, 0.7500008466431609],0.0,False,True,54.83909050511369,65,17.709159380834848,208.604,pause,0.5289999999999964
2,599.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995188867731486,0.7500020224279069,[-11.995188867731486, 0.7500020224279069],0.0,False,True,54.83909050511369,65,17.709159380834848,208.676,pause,0.45700000000002206
2,600.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995267160993535,0.7500037925892684,[-11.995267160993535, 0.7500037925892684],0.0,False,True,54.83909050511369,65,17.709159380834848,208.733,pause,0.4000000000000057
2,601.0,3.6718350398342867,4.187618260530584,129.30013903733558,-11.99523842416238,0.7500033851883927,[-11.99523842416238, 0.7500033851883927],0.0,False,True,54.84031304536339,65,17.709159380834848,208.809,pause,0.3240000000000123
2,602.0,3.671887594179429,4.187592243275649,129.2915358977459,-11.995162662235089,0.7500017845923139,[-11.995162662235089, 0.7500017845923139],0.0,False,True,54.84001204354419,65,17.709159380834848,208.866,pause,0.2669999999999959
2,603.0,3.6718914540949283,4.187517228814923,129.299680603457,-11.995202741352841,0.7500013733629203,[-11.995202741352841, 0.7500013733629203],0.0,False,True,54.83966925873286,65,17.709159380834848,208.936,pause,0.19700000000000273
2,604.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.995194559043739,0.7500015963023543,[-11.995194559043739, 0.7500015963023543],0.0,False,True,54.83909050511369,65,17.709159380834848,209.011,pause,0.1220000000000141
2,605.0,3.672200154871069,4.187517669312526,129.2350080213466,-11.994957408809569,0.7500009072241482,[-11.994957408809569, 0.7500009072241482],0.0,False,True,54.83857350472583,65,17.709159380834848,209.066,pause,0.06700000000000728
2,606.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994914363021962,0.7500005411930033,[-11.994914363021962, 0.7500005411930033],0.0,False,True,54.83909050511369,65,17.709159380834848,209.137,pause,-0.003999999999990678
2,607.0,3.672164734083833,4.1876068155332815,129.22034515359607,-11.994897058582865,0.7500002102929102,[-11.994897058582865, 0.7500002102929102],0.5,False,True,54.83909050511369,65,17.709159380834848,209.204,in_progress,0.0
2,608.0,3.666012721795638,4.195309938636721,129.16096512263314,-11.995234402420465,0.7499968916408761,[-11.995234402420465, 0.7499968916408761],0.5,False,True,54.89475663338915,65,17.709159380834848,209.273,in_progress,0.0
2,609.0,3.6545670968799224,4.213065821749944,128.6313592077023,-11.995352960773744,0.7499923531668173,[-11.995352960773744, 0.7499923531668173],0.1,False,True,55.013343524462464,65,17.709159380834848,209.335,in_progress,0.0
2,610.0,3.6396550876620393,4.241784909590975,127.07946673286656,-11.997422029904556,0.7499902528907114,[-11.997422029904556, 0.7499902528907114],0.1,False,True,55.19402357300236,65,17.709159380834848,209.405,in_progress,0.0
2,611.0,3.62123638564148,4.2795612408210895,125.17752445497247,-11.99879696770222,0.750019373057512,[-11.99879696770222, 0.750019373057512],0.1,False,True,55.42530711679182,65,17.709159380834848,209.473,in_progress,0.0
2,612.0,3.602263511866809,4.320974407759565,123.22038360352077,-11.995911519799847,0.7500232320162468,[-11.995911519799847, 0.7500232320162468],0.1,False,True,55.67453024334972,66,17.709159380834848,209.529,in_progress,0.0
2,613.0,3.5830073084060508,4.366087190318305,121.17294591870949,-11.997535135829821,0.7499887663707341,[-11.997535135829821, 0.7499887663707341],0.1,False,True,55.924917406485775,66,17.709159380834848,209.602,in_progress,0.0
2,614.0,3.5639907083184217,4.415603620004269,119.16926804046666,-11.997026955184992,0.7500059295743995,[-11.997026955184992, 0.7500059295743995],0.1,False,True,56.030492757640005,66,17.709159380834848,209.675,in_progress,0.0
2,615.0,3.5464167885095814,4.463712326669681,117.2724870258933,-11.996796812745742,0.7499794262184878,[-11.996796812745742, 0.7499794262184878],0.1,False,True,56.288782069117914,66,17.709159380834848,209.732,in_progress,0.0
2,616.0,3.5308837390720336,4.510934350166415,115.46475252724828,-11.997030475584324,0.7500096092289823,[-11.997030475584324, 0.7500096092289823],0.1,False,True,56.5352425126826,67,17.709159380834848,209.803,in_progress,0.0
2,617.0,3.5171279727497526,4.560238614088925,113.41824882307256,-11.997065437288256,0.750007948383427,[-11.997065437288256, 0.750007948383427],0.1,False,True,56.76584484695321,67,17.709159380834848,209.868,in_progress,0.0
2,618.0,3.504575149480951,4.61082278761929,111.49644248407193,-11.997307499317685,0.7500141096816151,[-11.997307499317685, 0.7500141096816151],0.1,False,False,56.76584484695321,67,17.709159380834848,209.936,in_progress,0.0
2,619.0,3.4949539742475904,4.6606265449269175,109.37779334952907,-11.996958316041855,0.7500105699245978,[-11.996958316041855, 0.7500105699245978],0.001,False,False,56.82800512889051,67,17.709159380834848,210.001,in_progress,0.0
2,620.0,3.484554569977826,4.71232625494344,107.70424811165006,-11.997151256189682,0.7500107486512206,[-11.997151256189682, 0.7500107486512206],0.001,False,False,57.032363543213805,67,17.709159380834848,210.066,in_progress,0.0
2,621.0,3.478651949205244,4.763009898103243,105.489647897135,-11.99742332752794,0.7500099881381175,[-11.99742332752794, 0.7500099881381175],0.001,False,False,57.212141789728044,68,17.709159380834848,210.138,in_progress,0.0
2,622.0,3.4737014960321067,4.815135509876784,103.36187575614349,-11.997061586589552,0.7500043962927521,[-11.997061586589552, 0.7500043962927521],0.001,False,False,57.391668668092635,68,17.709159380834848,210.203,in_progress,0.0
2,623.0,3.4717142608857126,4.86666882062056,101.24308493359992,-11.996522022265708,0.7499976893582243,[-11.996522022265708, 0.7499976893582243],0.001,False,False,57.55522901470174,68,17.709159380834848,210.272,in_progress,0.0
2,624.0,3.4699664822291743,4.9172030620072835,99.36730126909892,-11.99610301957,0.7499985299996297,[-11.99610301957, 0.7499985299996297],0.001,False,False,57.61160633603648,68,17.709159380834848,210.334,in_progress,0.0
2,625.0,3.4707594468392617,4.971579378877539,97.21434436683113,-11.995815253379988,0.750002048944225,[-11.995815253379988, 0.750002048944225],0.001,False,False,57.61160633603648,68,17.709159380834848,210.406,off_track,2.0
2,626.0,3.1503164900059173,4.634134157741908,147.8971573035773,-11.996619345853105,0.7500185103363037,[-11.996619345853105, 0.7500185103363037],0.0,False,False,58.28214695279519,69,17.709159380834848,210.47,pause,1.936000000000007
2,627.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996633916744031,0.749982236433425,[-11.996633916744031, 0.749982236433425],0.0,False,True,58.28167861788152,69,17.709159380834848,210.537,pause,1.8689999999999998
2,628.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996366470120847,0.7499824692877155,[-11.996366470120847, 0.7499824692877155],0.0,False,True,58.28167861788152,69,17.709159380834848,210.603,pause,1.8029999999999973
2,629.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996429449383868,0.7499828654144949,[-11.996429449383868, 0.7499828654144949],0.0,False,True,58.28167861788152,69,17.709159380834848,210.667,pause,1.7390000000000043
2,630.0,3.150042520386612,4.634020898201336,147.93145912100928,-11.996292721421923,0.7499840109958313,[-11.996292721421923, 0.7499840109958313],0.0,False,True,58.283258976328,69,17.709159380834848,210.738,pause,1.6680000000000064
2,631.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996417722577462,0.7499835707312741,[-11.996417722577462, 0.7499835707312741],0.0,False,True,58.28167861788152,69,17.709159380834848,210.795,pause,1.6110000000000184
2,632.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996438157919329,0.749982716399245,[-11.996438157919329, 0.749982716399245],0.0,False,True,58.28167861788152,69,17.709159380834848,210.868,pause,1.538000000000011
2,633.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99633347816416,0.749982957240718,[-11.99633347816416, 0.749982957240718],0.0,False,True,58.28167861788152,69,17.709159380834848,210.934,pause,1.4720000000000084
2,634.0,3.1499662851714767,4.634050974465778,147.94548744213705,-11.996364314400125,0.749982128792908,[-11.996364314400125, 0.749982128792908],0.0,False,True,58.28372039828352,69,17.709159380834848,211.005,pause,1.4010000000000105
2,635.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996362908859737,0.7499823275975359,[-11.996362908859737, 0.7499823275975359],0.0,False,True,58.28167861788152,69,17.709159380834848,211.071,pause,1.335000000000008
2,636.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996340353158303,0.749983569206961,[-11.996340353158303, 0.749983569206961],0.0,False,True,58.28167861788152,69,17.709159380834848,211.142,pause,1.26400000000001
2,637.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99632080263109,0.7499837502327864,[-11.99632080263109, 0.7499837502327864],0.0,False,True,58.28167861788152,69,17.709159380834848,211.203,pause,1.203000000000003
2,638.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996484896721086,0.7499830236156413,[-11.996484896721086, 0.7499830236156413],0.0,False,True,58.28167861788152,69,17.709159380834848,211.266,pause,1.1400000000000148
2,639.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996538433508249,0.7499835482121853,[-11.996538433508249, 0.7499835482121853],0.0,False,True,58.28167861788152,69,17.709159380834848,211.332,pause,1.0740000000000123
2,640.0,3.150424000891793,4.634009756781557,147.89372232209516,-11.996453608648153,0.7499831098793948,[-11.996453608648153, 0.7499831098793948],0.0,False,True,58.28129391781475,69,17.709159380834848,211.403,pause,1.0030000000000143
2,641.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996302075101994,0.7499826468592801,[-11.996302075101994, 0.7499826468592801],0.0,False,True,58.28167861788152,69,17.709159380834848,211.466,pause,0.9399999999999977
2,642.0,3.149877313130956,4.6341103077815164,147.94415236869432,-11.996348065818893,0.7499833561378182,[-11.996348065818893, 0.7499833561378182],0.0,False,True,58.28431870804599,69,17.709159380834848,211.541,pause,0.8650000000000091
2,643.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996354190108832,0.7499832374942343,[-11.996354190108832, 0.7499832374942343],0.0,False,True,58.28167861788152,69,17.709159380834848,211.609,pause,0.796999999999997
2,644.0,3.1499821029414443,4.634219499084674,147.88320487431176,-11.996385437581921,0.749982571174769,[-11.996385437581921, 0.749982571174769],0.0,False,True,58.28405592112532,69,17.709159380834848,211.676,pause,0.7300000000000182
2,645.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99630833507399,0.7499833671281522,[-11.99630833507399, 0.7499833671281522],0.0,False,True,58.28167861788152,69,17.709159380834848,211.739,pause,0.6670000000000016
2,646.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996564353758004,0.7499820175034984,[-11.996564353758004, 0.7499820175034984],0.0,False,True,58.28167861788152,69,17.709159380834848,211.81,pause,0.5960000000000036
2,647.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996415775094647,0.7499821290293767,[-11.996415775094647, 0.7499821290293767],0.0,False,True,58.28167861788152,69,17.709159380834848,211.87,pause,0.5360000000000014
2,648.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996506428782595,0.749983248369972,[-11.996506428782595, 0.749983248369972],0.0,False,True,58.28167861788152,69,17.709159380834848,211.935,pause,0.47100000000000364
2,649.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996554595651105,0.749983042540407,[-11.996554595651105, 0.749983042540407],0.0,False,True,58.28167861788152,69,17.709159380834848,212.004,pause,0.40200000000001523
2,650.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99642266659066,0.7499831411732885,[-11.99642266659066, 0.7499831411732885],0.0,False,True,58.28167861788152,69,17.709159380834848,212.073,pause,0.3329999999999984
2,651.0,3.1503575317755113,4.634032677827638,147.89623305166083,-11.996417068265146,0.7499828684976819,[-11.996417068265146, 0.7499828684976819],0.0,False,True,58.28168808041103,69,17.709159380834848,212.14,pause,0.26600000000001955
2,652.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99629293725593,0.7499836494826013,[-11.99629293725593, 0.7499836494826013],0.0,False,True,58.28167861788152,69,17.709159380834848,212.205,pause,0.2009999999999934
2,653.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99639833366382,0.7499832453177078,[-11.99639833366382, 0.7499832453177078],0.0,False,True,58.28167861788152,69,17.709159380834848,212.27,pause,0.13599999999999568
2,654.0,3.150094602009887,4.634275348080812,147.875291265513,-11.996354398608673,0.7499829153257451,[-11.996354398608673, 0.7499829153257451],0.0,False,True,58.28362234740084,69,17.709159380834848,212.335,pause,0.07099999999999795
2,655.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.996400949079543,0.7499828605068615,[-11.996400949079543, 0.7499828605068615],0.0,False,True,58.28167861788152,69,17.709159380834848,212.415,pause,-0.002999999999985903
2,656.0,3.1503910837574804,4.634097901521838,147.89275638378012,-11.99651601925143,0.7499827504361747,[-11.99651601925143, 0.7499827504361747],0.1,False,True,58.28167861788152,69,17.709159380834848,212.472,in_progress,0.0
2,657.0,3.1440994629115675,4.637990800374296,147.89248470525428,-11.996362056263024,0.7499806334581081,[-11.996362056263024, 0.7499806334581081],0.1,False,True,58.32324055614855,69,17.709159380834848,212.539,in_progress,0.0
2,658.0,3.126986180503527,4.654940038047879,146.5849433976442,-11.998544903181028,0.7499918433568382,[-11.998544903181028, 0.7499918433568382],0.1,False,True,58.422521038273445,69,17.709159380834848,212.603,in_progress,0.0
2,659.0,3.102793696924985,4.677849191765904,145.19269981268977,-11.997630634519737,0.7500165920209838,[-11.997630634519737, 0.7500165920209838],0.1,False,True,58.422521038273445,69,17.709159380834848,212.668,in_progress,0.0
2,660.0,3.072090148568933,4.710169176658158,143.05161460486158,-11.997516256116796,0.7499543290614383,[-11.997516256116796, 0.7499543290614383],0.1,False,True,58.510574631022635,69,17.709159380834848,212.744,in_progress,0.0
2,661.0,3.03439736506413,4.749635827824884,140.97756926471274,-11.996008157380857,0.7500057211273088,[-11.996008157380857, 0.7500057211273088],0.1,False,True,58.76263874559227,69,17.709159380834848,212.804,in_progress,0.0
2,662.0,3.001396052696919,4.786100480667179,139.23836355524477,-11.99728922257782,0.7500101744190033,[-11.99728922257782, 0.7500101744190033],0.1,False,True,58.98542384932281,70,17.709159380834848,212.87,in_progress,0.0
2,663.0,2.9661132532525074,4.826462036696238,137.5228736664252,-11.996774821251165,0.74999539770306,[-11.996774821251165, 0.74999539770306],0.1,False,False,59.2251194349579,70,17.709159380834848,212.936,in_progress,0.0
2,664.0,2.932773338998735,4.867131325562325,135.8154109144045,-11.997369043703657,0.7499960071859277,[-11.997369043703657, 0.7499960071859277],0.001,False,False,59.45439013193666,70,17.709159380834848,213.001,in_progress,0.0
2,665.0,2.8980083211831515,4.912377480067337,134.0310114041267,-11.998027147652465,0.7500063302945819,[-11.998027147652465, 0.7500063302945819],0.001,False,False,59.480378284388195,70,17.709159380834848,213.071,in_progress,0.0
2,666.0,2.867645930904118,4.957521786898248,131.92371511631376,-11.998809744603932,0.7500068253502832,[-11.998809744603932, 0.7500068253502832],0.001,False,False,59.480378284388195,70,17.709159380834848,213.139,in_progress,0.0
2,667.0,2.8366826646997327,5.003515211130658,130.16292878872287,-11.99776001443388,0.75001484808854,[-11.99776001443388, 0.75001484808854],0.001,False,False,59.480378284388195,70,17.709159380834848,213.205,in_progress,0.0
2,668.0,2.8107284228522156,5.047965572846216,128.20236153317853,-11.997345491079614,0.7500145311460074,[-11.997345491079614, 0.7500145311460074],0.001,False,False,59.58179560962294,70,17.709159380834848,213.271,in_progress,0.0
2,669.0,2.782881109866779,5.095184656417758,126.52210865923617,-11.996785857598297,0.750017024916815,[-11.996785857598297, 0.750017024916815],0.001,False,False,59.94228896726319,71,17.709159380834848,213.336,in_progress,0.0
2,670.0,2.758871927359885,5.143619242559138,124.48582805500845,-11.996961201250087,0.7500129697191369,[-11.996961201250087, 0.7500129697191369],0.001,False,False,60.08224373511225,71,17.709159380834848,213.41,off_track,2.0
2,671.0,2.638144745702707,4.688131485607919,178.49373051222776,-11.995273044041824,0.7500044739081204,[-11.995273044041824, 0.7500044739081204],0.0,False,True,60.7225238176575,72,17.709159380834848,213.472,pause,1.9379999999999882
2,672.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.997812122892356,0.7500376215357392,[-11.997812122892356, 0.7500376215357392],0.0,False,True,60.722172334836756,72,17.709159380834848,213.536,pause,1.8739999999999952
2,673.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998122256583883,0.750038614616642,[-11.998122256583883, 0.750038614616642],0.0,False,True,60.722172334836756,72,17.709159380834848,213.606,pause,1.804000000000002
2,674.0,2.6382284477466444,4.688114957209877,178.48428679031426,-11.998167029436445,0.7500404940728913,[-11.998167029436445, 0.7500404940728913],0.0,False,True,60.72204972982962,72,17.709159380834848,213.666,pause,1.7439999999999998
2,675.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998143520817393,0.750040004379116,[-11.998143520817393, 0.750040004379116],0.0,False,True,60.722172334836756,72,17.709159380834848,213.734,pause,1.6759999999999877
2,676.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998104710772168,0.7500380749952456,[-11.998104710772168, 0.7500380749952456],0.0,False,True,60.722172334836756,72,17.709159380834848,213.803,pause,1.6069999999999993
2,677.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.997975424892502,0.7500372203685401,[-11.997975424892502, 0.7500372203685401],0.0,False,True,60.722172334836756,72,17.709159380834848,213.871,pause,1.5389999999999873
2,678.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998138097726041,0.7500373788861907,[-11.998138097726041, 0.7500373788861907],0.0,False,True,60.722172334836756,72,17.709159380834848,213.94,pause,1.4699999999999989
2,679.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998161177296424,0.7500389406268368,[-11.998161177296424, 0.7500389406268368],0.0,False,True,60.722172334836756,72,17.709159380834848,214.001,pause,1.4089999999999918
2,680.0,2.6379164387554024,4.688310376687512,178.45722157282034,-11.99798350884521,0.7500382337966585,[-11.99798350884521, 0.7500382337966585],0.0,False,True,60.723829095065184,72,17.709159380834848,214.07,pause,1.3400000000000034
2,681.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998010174298543,0.7500383400110877,[-11.998010174298543, 0.7500383400110877],0.0,False,True,60.722172334836756,72,17.709159380834848,214.138,pause,1.2719999999999914
2,682.0,2.63832127185995,4.688246455315827,178.43195403370595,-11.99794435108197,0.750037800258724,[-11.99794435108197, 0.750037800258724],0.0,False,True,60.721537577448935,72,17.709159380834848,214.205,pause,1.204999999999984
2,683.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998011825533467,0.7500380909623345,[-11.998011825533467, 0.7500380909623345],0.0,False,True,60.722172334836756,72,17.709159380834848,214.264,pause,1.1459999999999866
2,684.0,2.6381919776141127,4.688099164097195,178.49055858836783,-11.998181579110678,0.7500391088578908,[-11.998181579110678, 0.7500391088578908],0.0,False,True,60.72225420873863,72,17.709159380834848,214.335,pause,1.0749999999999886
2,685.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.99822927567584,0.7500367913453374,[-11.99822927567584, 0.7500367913453374],0.0,False,True,60.722172334836756,72,17.709159380834848,214.397,pause,1.0130000000000052
2,686.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998207031021593,0.7500373363254766,[-11.998207031021593, 0.7500373363254766],0.0,False,True,60.722172334836756,72,17.709159380834848,214.473,pause,0.9369999999999834
2,687.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998160193077638,0.7500375548224838,[-11.998160193077638, 0.7500375548224838],0.0,False,True,60.722172334836756,72,17.709159380834848,214.535,pause,0.875
2,688.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998037988465512,0.7500388648659282,[-11.998037988465512, 0.7500388648659282],0.0,False,True,60.722172334836756,72,17.709159380834848,214.6,pause,0.8100000000000023
2,689.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.997993036580738,0.7500375550989702,[-11.997993036580738, 0.7500375550989702],0.0,False,True,60.722172334836756,72,17.709159380834848,214.665,pause,0.7450000000000045
2,690.0,2.6384768740567877,4.688090853182218,178.4756235371613,-11.99812677547743,0.7500397435724153,[-11.99812677547743, 0.7500397435724153],0.0,False,True,60.72064491021637,72,17.709159380834848,214.73,pause,0.6800000000000068
2,691.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998109618507442,0.7500397492585762,[-11.998109618507442, 0.7500397492585762],0.0,False,True,60.722172334836756,72,17.709159380834848,214.808,pause,0.6020000000000039
2,692.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.998145785109955,0.7500390147688449,[-11.998145785109955, 0.7500390147688449],0.0,False,True,60.722172334836756,72,17.709159380834848,214.869,pause,0.5409999999999968
2,693.0,2.6382063457248988,4.688090896540415,178.50842144197313,-11.9981213343126,0.7500375660274585,[-11.9981213343126, 0.7500375660274585],0.0,False,True,60.722172334836756,72,17.709159380834848,214.94,pause,0.46999999999999886
